Comments,Comment_ID,Reply_Count,Like_Count,Date,VidId,user_ID,Sentiment,DateOnly
Really insightful study. Learning on my own to be a data analyst. I got some inspiration and also how to go about my learning plan. 👍👍🙏,Ugw5SEH4nmlf48g0XS14AaABAg,2,3,2020-08-20 12:25:45+00:00,SsGKZe4dVyk,user_2497,Positive,2020-08-20
Awesome and inspirational video. Let me continue my practicing journey as i wait for your 66 days of data video.,UgwxV7t8XT1G5NCkUJV4AaABAg,1,1,2020-08-20 11:42:22+00:00,SsGKZe4dVyk,user_1100,Positive,2020-08-20
"feeling so much positive , thanks ken jee",UgxfNgqTlThhXwa7-oR4AaABAg,1,1,2020-08-20 10:37:30+00:00,SsGKZe4dVyk,user_5642,Positive,2020-08-20
"What would you recommend for learning Excel skills for Data Analysis (some book or course, doesn't matter)? Learned Basics of Python/IPython, NumPy, started Pandas and then checked vacancies in my country and find out that for Entry Level in Data Analyst usually required Excel (pivot tables, DAX formulas, Power Query) and SQL (+ PowerBI, but it usually not in ""must have section"").",UgyjyKhO24aMmoXtDg54AaABAg,2,1,2020-08-20 09:30:36+00:00,SsGKZe4dVyk,user_821,Negative,2020-08-20
"In 37:40 ish , you copied the code from above and edit for the excel function, but u forgot to edit the value count which is still 'aws' count so you said 'surprisingly data are the same.' :D . Needless to say , your whole video is Great. :D",Ugxa7aScTdhbajHdfIx4AaABAg,1,4,2020-08-20 08:38:16+00:00,fhi4dOhmW-g,user_3082,Positive,2020-08-20
"Ken, your videos are really helpful.
Can you please recommend a book or any material for analytics in soccer(football) ?",UgxYvg0Hk5C7yStRJCB4AaABAg,2,2,2020-08-20 08:22:00+00:00,74Z3F7i4qcI,user_2844,Positive,2020-08-20
"As always, great material!! I really found this helpful & inspiring.",Ugyaxr3t572Q0tvAp-B4AaABAg,1,3,2020-08-20 07:59:40+00:00,SsGKZe4dVyk,user_629,Positive,2020-08-20
"This is quality content, Ken! Thank you for this. This is really inspiring. I am on a similar path. Also congrats to Ray on landing the job.",UgwVHwjFwOLmdj31Bn54AaABAg,1,4,2020-08-20 07:19:35+00:00,SsGKZe4dVyk,user_4805,Positive,2020-08-20
Amazing video Ken! I was messaging you on LinkedIn other day!,UgzABHFLx9YC4mFew2t4AaABAg,1,1,2020-08-20 07:14:29+00:00,SsGKZe4dVyk,user_2606,Positive,2020-08-20
"Man there was so much to learn from this video. Really loved the part about Ray following up on the question he missed, never thought about it this way. Also, recently I've been reading some books about habit building too (Atomic Habits by James Clear currenty), trying to focus on habits and being consistent with my practice of data science. I believe that the 66 days of data science will be a great initiative.",UgxHUwe18Jzk1tmE3Md4AaABAg,2,2,2020-08-20 06:19:02+00:00,SsGKZe4dVyk,user_735,Positive,2020-08-20
"hey, Ken Jee why are there 3 clocks behind you?",Ugwy6tdEH9arQ-NOsQx4AaABAg,1,1,2020-08-20 05:33:54+00:00,SsGKZe4dVyk,user_2683,Negative,2020-08-20
"The blood moon is on the rise
The fire burning in my eyes
No, nobody but me can keep me safe
And I'm on my way",Ugz6ujHFS2TsYP44uAR4AaABAg,0,2,2020-08-20 05:22:07+00:00,SsGKZe4dVyk,user_2437,Positive,2020-08-20
this is so relevant. im a recent math graduate and im also learning python to work towards a data analyst job. thank you for sharing!,Ugyi6puQHMRD590GESh4AaABAg,1,3,2020-08-20 05:14:22+00:00,SsGKZe4dVyk,user_3930,Positive,2020-08-20
Inspiring conversation.,UgylrM4Np0Bs_zFvr594AaABAg,1,3,2020-08-20 03:56:10+00:00,SsGKZe4dVyk,user_5253,Positive,2020-08-20
Ken the just scrape the code that scrapes the website so obv bruh,UgxAboh4VW4KAd_Re4p4AaABAg,0,0,2020-08-20 02:13:17+00:00,GmW4F6MHqqs,user_1565,Neutral,2020-08-20
Great Interview it's what I needed right now.,UgxnNZsmVQ_i_hg-Z654AaABAg,1,2,2020-08-20 01:59:38+00:00,SsGKZe4dVyk,user_3909,Positive,2020-08-20
use css selectors to get html and use scrapy to scrape.,UgzYDtVglN1UrE41EAt4AaABAg,2,1,2020-08-20 01:58:28+00:00,GmW4F6MHqqs,user_1565,Neutral,2020-08-20
"It's amazing, Ken
Keep connecting, Keep pushing, Keep learning
Motivated :)",UgzSGl1hxhWFCd2WxMx4AaABAg,1,2,2020-08-20 01:55:05+00:00,SsGKZe4dVyk,user_4583,Positive,2020-08-20
Great interview! I really enjoyed hearing his story.,Ugw3ix5KToulJekt1Xd4AaABAg,1,2,2020-08-20 00:11:08+00:00,SsGKZe4dVyk,user_1853,Positive,2020-08-20
Hey that’s me 😃,UgztjIIJ1NsdC5h8ko54AaABAg,8,182,2020-08-19 23:59:13+00:00,SsGKZe4dVyk,user_3664,Neutral,2020-08-19
"Great Video Ken, Thanks , in my other Channel ( https://www.youtube.com/watch?v=bY5_YVQHrto&t=37s) I have reviewed DataCamp and DataQuest courses ( in Arabic and in English) and I agree with him , DataQuest content is much better than DataCamp.",UgzvuLKCrfeptSoELex4AaABAg,2,1,2020-08-19 23:47:17+00:00,SsGKZe4dVyk,user_1510,Positive,2020-08-19
"This video has so much great advice for anyone seeking to break into the data science field.  Great content as always, Ken!",UgxwbWzOQdSvxZpnKCJ4AaABAg,1,2,2020-08-19 21:32:58+00:00,SsGKZe4dVyk,user_1702,Positive,2020-08-19
I hope your Rubik's analogy isn't *too* accurate. I never solved more than one side of that damn thing in the 80s and gave up. I hope that doesn't mean I'm lacking the perseverance/chops for data science 😬,UgxZ2TVJtuD4zLlHDFN4AaABAg,1,1,2020-08-19 21:08:12+00:00,XjC3FPL-S78,user_5708,Positive,2020-08-19
"Perfect, easy, short and explanatory.",UgxyefF67TE1CHbxjlh4AaABAg,1,1,2020-08-19 21:01:44+00:00,BZFfNwj7JhE,user_85,Positive,2020-08-19
Though it's late night (1:52 AM ) but spending time watching this was worth enough.,UgwstRU7taxWiU5uFaN4AaABAg,1,2,2020-08-19 20:52:57+00:00,SsGKZe4dVyk,user_85,Neutral,2020-08-19
"I realize that if your background is in math or statistics you learn the programming part fairly easy since there are many packages etc but on the other hand if your background is CS/software, learning math/stats take more time to catch up with.",Ugys7VJ3Ck99p28VENx4AaABAg,4,28,2020-08-19 20:11:33+00:00,SsGKZe4dVyk,user_3035,Positive,2020-08-19
"If anyone can afford only one platform, which one to choose; DataCamp, DataQuest, 365DataScience? Please provide your suggestions.",UgyjxQnxY34xHOvPPXN4AaABAg,3,2,2020-08-19 19:42:18+00:00,SsGKZe4dVyk,user_4356,Neutral,2020-08-19
"Thank you for the tips Ken! I especially agree with the ""starting small"" part. In the past, I used to just consume most of my daily time to that new habit during the initial phase. I would just see starting small as being ""not good enough"". However, I realized that this was causing me to have burnouts frequently. So even though changing your ""bad habits"" is hard, I am trying to apply this advice and I can already see its benefits.",Ugx49eHDjiFOY2VTpQ14AaABAg,1,4,2020-08-19 18:49:19+00:00,akbU9KOo_Qc,user_5474,Negative,2020-08-19
"I have also been learning on Dataquest and about to finish the Data Analyst path.
This gives me hope. Let's keep learning and pushing.",UgwROec7NgCj7Hd5bd14AaABAg,4,19,2020-08-19 18:34:33+00:00,SsGKZe4dVyk,user_5335,Neutral,2020-08-19
"People are not able to start their careers in this field.

Companies are not ready to invest their time on new incoming talents instead they want the ones with the excellent skills set and experience in the field. While almost all the tech companies have their own Data Science departments, the others which do not have one, need a person with a lot of experience in this to start one.

What is your opinion on this Sir, Correct me and suggest me ?",UgwSYqyoFjsEuvd8PTV4AaABAg,1,4,2020-08-19 18:31:23+00:00,SsGKZe4dVyk,user_3831,Positive,2020-08-19
"Cool, that's a good plan #60DaysDataInsight",UgzuuFD_ecBzJB10N9h4AaABAg,3,2,2020-08-19 18:16:32+00:00,SsGKZe4dVyk,user_262,Positive,2020-08-19
Yooo!! I think remember reading this guys comment here! Congrats Ray!,UgzfeTApcfG3Cw5Dng94AaABAg,2,1,2020-08-19 17:55:25+00:00,SsGKZe4dVyk,user_2290,Neutral,2020-08-19
Learning from other code examples is definitely very helpful in my opinion as well. Sometimes you just need to see a hands-on example of a function being used and it just clicks. Knowing someone on the inside surely is helpful and that my network is something I want to put in more effort into as well. Thanks for the review! Very interesting to see the perspective of someone who also follows this channel.,UgzfyLgJkFdSCaJdddJ4AaABAg,1,1,2020-08-19 17:36:01+00:00,SsGKZe4dVyk,user_830,Positive,2020-08-19
"Nice video ken!

Also one suggestion, please try to add links to questions asked/key points in video which will be easy for us to go through the video quickly!!!

Thanks!!!!",Ugz1_4pBchvY5YSQ4ol4AaABAg,1,1,2020-08-19 17:12:43+00:00,SsGKZe4dVyk,user_4673,Positive,2020-08-19
do the 66 days of data science...as a part of your youtube community I would love to be held accountable by your videos and updates :) - from a subscriber stuck in tutorial inferno :/,UgwmCNa3TZBvVZLYUGJ4AaABAg,1,2,2020-08-19 17:12:12+00:00,SsGKZe4dVyk,user_4025,Positive,2020-08-19
Thank you.,Ugx7NRbLVReKU-XT3al4AaABAg,1,1,2020-08-19 17:06:14+00:00,zSwM5uVeylU,user_4917,Neutral,2020-08-19
"Special thanks to Ray! Again, I hope his story is helpful to you all. His twitter: https://twitter.com/Ray_Ojel
20% Discount on 365 Data Science Monthly: https://365datascience.pxf.io/Wno9O
Just my course: https://www.udemy.com/course/how-to-start-a-career-in-data-science/?referralCode=62D60958ED4D86A09314

Listen to Ken's Nearest Neighbors on all the main podcast platforms! 

On Apple Podcasts: https://podcasts.apple.com/us/podcast/kens-nearest-neighbors/id1538368692 (Please rate if you enjoy it!)
On Spotify: https://open.spotify.com/show/7fJsuxiZl4TS1hqPUmDFbl
On Google: https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5idXp6c3Byb3V0LmNvbS8xNDMwMDQxLnJzcw?sa=X&ved=0CAMQ4aUDahcKEwjQ2bGBhfbsAhUAAAAAHQAAAAAQAQ
On YouTube: https://www.youtube.com/channel/UCpEJMMRoTIHJ8vG8q_EwqCg (Trying to get to 1k so I can start tagging YouTube Guests!)Videos to watch after this one: 
Data Science Motivation & Productivity: https://www.youtube.com/watch?v=akbU9KOo_Qc
The Stages of Learning Data Science: https://www.youtube.com/watch?v=hpMc6TgT34I",UgzEGYwLcrSGfykmr754AaABAg,0,7,2020-08-19 16:55:51+00:00,SsGKZe4dVyk,user_2385,Positive,2020-08-19
Very inspirational!,UgxfAqPW8xZ1v_AncNB4AaABAg,1,1,2020-08-19 16:53:43+00:00,Xgg7dIKys9E,user_328,Positive,2020-08-19
Greatly inspiring video for me Ken. Keep it up.,UgyKM7khU7FvObdNKW94AaABAg,2,3,2020-08-19 16:52:38+00:00,SsGKZe4dVyk,user_4388,Positive,2020-08-19
Shit 5 months is quick? So in the meanwhile what do you do? Work at Mac Donald’s or live with your parents?,UgzYTD7PMPKx8S_EIDp4AaABAg,2,1,2020-08-19 16:43:30+00:00,SsGKZe4dVyk,user_40,Positive,2020-08-19
"Is RegEx really that important for NLP/Text mining in data analytics?
If it is then how can i master it?",Ugx99GmSB5jxY45HPp94AaABAg,2,1,2020-08-19 16:32:09+00:00,SsGKZe4dVyk,user_5185,Positive,2020-08-19
"Hey I’m an SJSU studying Business Analytics, I would love to get my github/linked in to get reviewed if possible.",UgxXftFmSubM8-mP6-V4AaABAg,1,1,2020-08-19 15:50:19+00:00,SsGKZe4dVyk,user_5182,Positive,2020-08-19
"I watch your video twice or thrice in order to properly get the wisdom you r trying to convey. 

Again, 
Great work.",UgwLIl8hlCNuQN18eDp4AaABAg,1,2,2020-08-19 15:49:18+00:00,SsGKZe4dVyk,user_3003,Positive,2020-08-19
Damn just 10 min ago i was watching your video and saw this guy's comment on it and after few minutes found this video 😂😂😂,UgzK42HPAaYIhnYj_QJ4AaABAg,1,3,2020-08-19 15:48:43+00:00,SsGKZe4dVyk,user_4372,Negative,2020-08-19
"Funny thing: Back in my interview (Data Science) I was being asked a similar question referring to index values.
Very interesting talk (Especially the barrier/momentum discussion). Thank you for this.
Good luck on your first day Ray! You have a great and positive attitude.",UgyeQjACuBLHWRyl0I54AaABAg,2,3,2020-08-19 15:47:14+00:00,SsGKZe4dVyk,user_332,Positive,2020-08-19
I liked the video first.. then I watch it hahahaha,Ugx6ebXsW7_tZWuo9gR4AaABAg,1,1,2020-08-19 15:05:38+00:00,SsGKZe4dVyk,user_5237,Positive,2020-08-19
Keep posting,UgzpjRmXG0e7cUz-4YJ4AaABAg,1,1,2020-08-19 15:04:16+00:00,SsGKZe4dVyk,user_3104,Neutral,2020-08-19
"Thanks, It was a really good.
But I would still prefer to take short courses from Bakeminds
http://datascience.bakeminds.com.
They have good range of short courses on Data Science.

I recommend people to visit this page, if you are looking to learn data science
https://datascience.bakeminds.com/search-courses

And provide number of resources for free like- books/blogs/videos.",Ugwluh7igbbNzL6n5jx4AaABAg,0,0,2020-08-19 14:00:39+00:00,4OZip0cgOho,user_5766,Positive,2020-08-19
"I've just started the path of learning DS and it feels like walking with a small candle inside a huge dark cave.
Thank you and other people like you who guide beginners in their journey. It is recognized that you have big passion for this field!",UgxSWo3OiFkd7KRfHiF4AaABAg,1,22,2020-08-19 13:04:28+00:00,Ip50cXvpWY4,user_4475,Neutral,2020-08-19
"Hey man, thank you for this video. Well what I want to achieve is to land an internship and I'm a total beginner. How should I take this up from bagging a job point of view?",UgwCquA40o8_eFxMvIF4AaABAg,4,1,2020-08-19 09:52:46+00:00,4OZip0cgOho,user_4923,Neutral,2020-08-19
"All videos are great, thank you for great information.

Help me out here, 
I'm gonna complete my Degree (CSE dept.)
I want to do my carrier in Data Science field.

I have pretty much of knowledge of data science but not so exactly,

What steps should I take now and after completing my degree ? 

Should I do Post Graduation in Data Science or learn by myself ? What is best for me ? Please guide me",UgzIZRu_dcLHNenmqZJ4AaABAg,2,1,2020-08-19 05:06:10+00:00,RAMxzqSMDKE,user_3831,Positive,2020-08-19
Super helpful,UgwIvEWuH-CF_1dg0BZ4AaABAg,1,1,2020-08-18 23:24:12+00:00,xjhW1rSQeik,user_585,Positive,2020-08-18
I'm a civil engineer with SQL and Python experience. I'm thinking of getting a Masters in Data Science to transition fully into the data science field. Any advice? I have the math foundation as we had to take up to non linear differential equations for the math minor. I'm looking at WGU.,Ugz1SUHF6RDReXH31zp4AaABAg,3,2,2020-08-18 21:01:37+00:00,RRSRKf9eQxc,user_1092,Neutral,2020-08-18
Amazing review . 🙌🙌 kudos to Francis 🔥,UgwcG-0vAg2TOo2j0xB4AaABAg,1,1,2020-08-18 19:34:55+00:00,RAMxzqSMDKE,user_3677,Positive,2020-08-18
This is awesome Francis. Go fam,Ugz_DSVtpr3vzA9-6YZ4AaABAg,1,2,2020-08-18 18:58:12+00:00,RAMxzqSMDKE,user_5502,Positive,2020-08-18
"Thank you very much Ken for the review, I'm definitely going to apply all the corrections and strongly consider all your suggestions! Thank you very much Man! I really appreciate it.",UgzC_0AKugldSyenxml4AaABAg,6,16,2020-08-18 18:36:07+00:00,RAMxzqSMDKE,user_1576,Positive,2020-08-18
"Hello there :)

I haven't watched the full video yet, but there's a reason for this and is linked to a suggestion I'd like to propose to you for similar videos in the future:

Despite being very VERY green in this, I decided to have a first go at this all by myself ... and boy was and is it still frustrating :P The reason behind this was that I wanted to try a first attempt without a guiding hand. Once I finished my first model, I quickly realized that there were tons of ways where I blundered like a total noob ... which is actually totally fine :) And despite the frustration of the experience, it felt like I gathered valuable experience from this.

And it is only now that I am starting to watch this video .. but only bit by bit, as I want to try to do as much by myself as possible (mistake be damned since they are being done at home where it won't hurt anyone and where I can learn safely from the experience).

SO my suggestion is this:
Could it be possible for future similar videos to have it in several parts? Or, at the very least, to timestamp the different section of your handling of a particular problem? I feel like it could be very valuable, especially for very recent newcomers like me. 

Anyways, thanks a ton for your videos, very much appreciated ! (especially some of the code where you use apply and lambda functions to handle data transformations, this is definitely something that will be useful for me in the near and long future! :)

Signed:
A total newbie at this.",Ugznp8yBWv8W9EJOU4R4AaABAg,1,2,2020-08-18 18:35:32+00:00,I3FBJdiExcg,user_1105,Positive,2020-08-18
